Disease ID,Disease Name,Recall-at-100,NDCG-at-100,Recall-at-25,NDCG-at-25,Recall-at-10,NDCG-at-10,AUROC,Mean Average Precision,MRR,Fmax,AUPRC,Ranks,Nodes
GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",0.03333333333333333,0.01703990381750476,0.01111111111111111,0.009092803061897883,0.01111111111111111,0.009092803061897884,0.7319836400817995,0.006782476701114355,0.00387229764714532,0.030193759794047814,0.004848066974939866,1487.3626373626373,2693.2417582417584
GO:0019904,protein domain specific binding,0.0,0.0,0.0,0.0,0.0,0.0,0.8065979014760805,0.002467595200044616,0.002467595200044616,0.004910400286875054,0.001233797600022308,1088.5,2645.0
GO:0004521,endoribonuclease activity,0.06666666666666667,0.014927643151174402,0.0,0.0,0.0,0.0,0.5126271867190288,0.0018102693138913515,0.00147462337501613,0.007627397434604005,0.0010733631913783974,2738.967741935484,2992.1935483870966
GO:1901505,carbohydrate derivative transmembrane transporter activity,0.0,0.0,0.0,0.0,0.0,0.0,0.3729133297739812,0.00035178651337825623,0.0002978482864638655,0.0007721448863124761,0.0002028701636350792,3486.0714285714284,3413.0714285714284
GO:0008092,cytoskeletal protein binding,0.030952380952380953,0.01663861143885074,0.014285714285714285,0.011838279295536294,0.014285714285714285,0.011838279295536294,0.7517774812457765,0.007844454794040492,0.005372883113626913,0.031398868878168666,0.005160126744626777,1397.3636363636363,2659.060606060606
GO:0015215,nucleotide transmembrane transporter activity,0.0,0.0,0.0,0.0,0.0,0.0,0.5007562277580071,0.0004773576764363919,0.00044031191020052365,0.0009966375280700736,0.00025720641989085614,2999.5384615384614,3467.3076923076924
GO:0032266,phosphatidylinositol-3-phosphate binding,0.025,0.015101961822780525,0.025,0.015101961822780525,0.025,0.015101961822780525,0.7465372023809523,0.007177254625989305,0.006285027857225961,0.027277708608621276,0.004035369062026344,1423.5151515151515,2592.4848484848485
GO:0003697,single-stranded DNA binding,0.04,0.01881666198588653,0.02,0.013120507751234179,0.02,0.013120507751234179,0.7603523860717911,0.0075361463577911045,0.005735072396739569,0.03102334694331992,0.004669927191137897,1334.576923076923,2584.173076923077
GO:0046872,metal ion binding,0.0,0.0,0.0,0.0,0.0,0.0,0.4938748210450967,0.0011521261625247986,0.0006208458688847624,0.00370834283574561,0.0008421446997852773,2843.8,2703.6
GO:0016891,"endoribonuclease activity, producing 5'-phosphomonoesters",0.0,0.0,0.0,0.0,0.0,0.0,0.5590739091718611,0.0007251388483180532,0.0005969144253740492,0.00163343298724344,0.0004268432852531003,2640.6666666666665,2813.8888888888887
GO:0140101,"catalytic activity, acting on a tRNA",0.0,0.0,0.0,0.0,0.0,0.0,0.5018739870340357,0.0017079012849252676,0.0005426372665049534,0.004693942010484975,0.0014371960608624032,2770.3,2751.775
GO:1901682,sulfur compound transmembrane transporter activity,0.0,0.0,0.0,0.0,0.0,0.0,0.44983090067639725,0.0004663464073802415,0.0003976223687841019,0.0010595466486587068,0.00026754591069052424,3107.9333333333334,2377.4666666666667
GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",0.0,0.0,0.0,0.0,0.0,0.0,0.4974304022722995,0.0014041475454957377,0.0005054773561654062,0.0038726847229643376,0.0011516011690121935,2815.6716417910447,2589.820895522388
GO:0016791,phosphatase activity,0.1375,0.06422505144559706,0.05694444444444444,0.03638134757425811,0.01111111111111111,0.014829723057014913,0.6811479310690312,0.01583907245552582,0.0109408968830272,0.06310132091202944,0.010382460844977893,1774.590909090909,2913.6363636363635
GO:0016866,intramolecular transferase activity,0.0,0.0,0.0,0.0,0.0,0.0,0.46276927185330247,0.0005108207790701326,0.00043140634245091307,0.0011302693658718096,0.0002951314113377937,2991.875,2999.375
GO:0001047,core promoter binding,0.1,0.05,0.1,0.05,0.1,0.05,0.7791637010676157,0.03497733564575595,0.03479143965309024,0.05365867629495885,0.01758175827481472,1124.3846153846155,3264.076923076923
GO:0001091,RNA polymerase II general transcription initiation factor binding,0.1,0.021810429198553156,0.1,0.021810429198553156,0.0,0.0,0.9003023297172327,0.006647038503757932,0.006647038503757932,0.012913719064749207,0.003323519251878966,561.6,2549.6
GO:0005342,organic acid transmembrane transporter activity,0.0,0.0,0.0,0.0,0.0,0.0,0.429951595553962,0.0010875101343227897,0.00042224400421283424,0.0031443376187144214,0.0008766205624862477,3174.1454545454544,2573.9454545454546
GO:0042393,histone binding,0.025,0.019519002499605084,0.025,0.019519002499605084,0.025,0.019519002499605084,0.7776819238333632,0.011334637292546135,0.009949327653038301,0.03660194056567338,0.0063611074209018546,1245.95,2891.675
GO:0019205,nucleobase-containing compound kinase activity,0.25,0.04647427339060996,0.0,0.0,0.0,0.0,0.6863078291814947,0.006788081635895765,0.006396463744140185,0.014442155825188051,0.003590538220327638,1487.0,2736.076923076923
GO:0016741,"transferase activity, transferring one-carbon groups",0.0,0.0,0.0,0.0,0.0,0.0,0.5064384831179239,0.0019162148261045787,0.0006171868380332531,0.005344513057046954,0.0016079494359245556,2749.9204545454545,2532.715909090909
GO:0019789,SUMO transferase activity,0.0,0.0,0.0,0.0,0.0,0.0,0.8075444839857651,0.0014915345559419172,0.001364024302602467,0.003113258208127541,0.0008095821181865234,1082.6923076923076,2482.0
