Disease ID,Disease Name,Recall-at-100,NDCG-at-100,Recall-at-25,NDCG-at-25,Recall-at-10,NDCG-at-10,AUROC,Mean Average Precision,MRR,Fmax,AUPRC,Ranks,Nodes
GO:0031398,positive regulation of protein ubiquitination,0.2,0.042019916401563745,0.0,0.0,0.0,0.0,0.5531893747741237,0.005778206117291569,0.005721573424119079,0.017088700837804498,0.0029174284063331257,2356.6428571428573,2563.0714285714284
GO:0045324,late endosome to vacuole transport,0.21000000000000002,0.09632610911201611,0.125,0.07129347455972265,0.08,0.05157851334337832,0.7382430467187784,0.03035316375745974,0.023144976094076834,0.09307911613516114,0.019016497682849687,1456.2978723404256,2965.936170212766
GO:0051099,positive regulation of binding,0.0,0.0,0.0,0.0,0.0,0.0,0.2286204405922716,0.0002482127846782433,0.0002482127846782433,0.0004962936859646322,0.00012410639233912166,4272.9,2521.0
GO:0006412,translation,0.2107142857142857,0.0749331504930427,0.014285714285714285,0.008274602130532004,0.014285714285714285,0.008274602130532004,0.6899147579046228,0.011082842960499642,0.0067174894681581564,0.05076122525834033,0.007799781102056032,1718.763888888889,3028.5
GO:0045454,cell redox homeostasis,0.0,0.0,0.0,0.0,0.0,0.0,0.6038051337671728,0.0014087555300166179,0.0012916081151780703,0.0035122355310881386,0.0007629792523005762,2192.0,2722.4375
GO:0000011,vacuole inheritance,0.25,0.10317689264124112,0.25,0.10317689264124112,0.15,0.07758109016025959,0.513783441793203,0.045958000609276316,0.04584473512495853,0.1071415687619414,0.023035669153900113,2549.625,2602.6875
GO:0030148,sphingolipid biosynthetic process,0.0,0.0,0.0,0.0,0.0,0.0,0.4472896293613425,0.0009327624522658187,0.0006455985976385559,0.0026282823981907044,0.0006100398856300566,2975.846153846154,2605.653846153846
GO:0045991,carbon catabolite activation of transcription,0.0,0.0,0.0,0.0,0.0,0.0,0.5972473741398043,0.0015087479936507753,0.0010717596313056465,0.004020397547805259,0.0009731564350217815,2194.8076923076924,2593.6153846153848
GO:0009144,purine nucleoside triphosphate metabolic process,0.35,0.08496111170351321,0.05,0.026406812257259087,0.05,0.026406812257259087,0.7420657870956082,0.02124555148910207,0.020006775327986306,0.05127650192923387,0.011251598829912047,1229.3333333333333,2189.4666666666667
GO:0006575,cellular modified amino acid metabolic process,0.0,0.0,0.0,0.0,0.0,0.0,0.5962645243282496,0.0016957327983371073,0.0009714912674958515,0.00489879343374814,0.0012102956011435125,2226.275,2585.275
GO:0032273,positive regulation of protein polymerization,0.05,0.010380202288176845,0.0,0.0,0.0,0.0,0.6038531114327063,0.0026226359087642183,0.0024015850669736266,0.008618145291392865,0.0014219150766628238,2191.4,2832.2
GO:0051494,negative regulation of cytoskeleton organization,0.1,0.07995547691025151,0.06666666666666667,0.07039180890341347,0.06666666666666667,0.07039180890341347,0.641103460771879,0.04755801903685018,0.046987377292426705,0.09521577414517077,0.04073158076995799,2027.2068965517242,2453.344827586207
GO:0006612,protein targeting to membrane,0.05833333333333333,0.01886198810098183,0.025,0.011751610475642714,0.025,0.011751610475642714,0.5188025273595743,0.004372784282425196,0.003874582697320804,0.02064746136563307,0.0024357569634398633,2626.4285714285716,3149.4
GO:0008535,respiratory chain complex IV assembly,0.35,0.17798448787892754,0.3,0.1674263731951394,0.13333333333333333,0.114642681650062,0.8375241370987208,0.0980881864119541,0.08930539229296172,0.1580609522645153,0.07870205306407499,937.4166666666666,3181.5833333333335
GO:0043624,cellular protein complex disassembly,0.0,0.0,0.0,0.0,0.0,0.0,0.47033629441624364,0.0012722872170236898,0.0009267735678927443,0.0049927060459552764,0.0008089885084242769,2972.96875,2666.59375
GO:2000222,positive regulation of pseudohyphal growth,0.0,0.0,0.0,0.0,0.0,0.0,0.48887985546522134,0.0004929460278409874,0.0004473391781614934,0.0010692638919059221,0.00026928433903035604,2756.6153846153848,1984.8461538461538
GO:0034501,protein localization to kinetochore,0.0,0.0,0.0,0.0,0.0,0.0,0.5811992053458551,0.0013782594676781878,0.0013663660328542106,0.0028243030673868346,0.0006950778661255559,2336.181818181818,2770.090909090909
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.35,0.23043186493132733,0.35,0.23043186493132733,0.225,0.1824040053477893,0.8099745870393902,0.11678050607952481,0.09523206679564276,0.2107652381536791,0.09587252780454893,1066.5641025641025,2633.1794871794873
GO:0006354,"DNA-templated transcription, elongation",0.16428571428571428,0.08784622301876244,0.11428571428571428,0.07132972741932468,0.06428571428571428,0.04808088678936009,0.7012084841226448,0.02608597805608818,0.020981185288004404,0.10317433120810585,0.015687792617074328,1661.360655737705,2729.0491803278687
GO:0006413,translational initiation,0.16666666666666666,0.048500692576441296,0.08333333333333333,0.029455896828973684,0.05,0.017723928678404773,0.63407279971025,0.010778245906529206,0.010166442825831108,0.03958600753448725,0.005696285871612545,2049.730769230769,1953.1923076923076
GO:0006797,polyphosphate metabolic process,0.0,0.0,0.0,0.0,0.0,0.0,0.5658988256549231,0.0005808703645677632,0.0005403757892437879,0.0012443427006017542,0.00031068804869703305,2521.4615384615386,2838.3846153846152
GO:0006972,hyperosmotic response,0.05,0.03065735963827292,0.05,0.03065735963827292,0.05,0.03065735963827292,0.5698969444946664,0.017480134757320027,0.017349514178157548,0.04208684526992991,0.008805406359684388,2321.1176470588234,2643.6470588235293
