Disease ID,Disease Name,Recall-at-100,Recall-at-25,AUROC,Mean Average Precision,Ranks,Nodes
C0013182,Drug Allergy,0.03333333333333333,0.0,0.7693619706966516,0.0030315935355070826,5102.0,3624.6857142857143
C0917798,Cerebral Ischemia,0.1,0.0,0.6910319524428756,0.0038334151669547185,6320.08,3806.48
C0020295,Hydronephrosis,0.04285714285714286,0.014285714285714285,0.6576926656738645,0.006786794070294875,7327.63768115942,5024.420289855072
C3714796,Isolated somatotropin deficiency,0.03333333333333333,0.0,0.5750766443701225,0.001508645576969022,9288.689655172413,4849.6551724137935
C1866134,Wide anterior fontanel,0.11499999999999999,0.04,0.7273985497141263,0.008088159382807809,5834.772727272727,4205.363636363636
C2364082,Sense of smell impaired,0.05,0.0,0.532615963226076,0.0015811089945984157,10067.55,6775.8
C1276035,Pena-Shokeir syndrome type I,0.2,0.1,0.8038570433975399,0.019732812921783353,4582.666666666667,3012.5833333333335
C0027022,Myeloproliferative disease,0.1,0.05,0.819363075066153,0.0053179996588701775,4040.9375,4566.625
C1833225,Dystrophic toenail changes,0.0,0.0,0.4595771836999907,0.00048127637220187315,11630.272727272728,5443.272727272727
C0206620,"Lymphangioma, Cystic",0.05,0.0,0.80661063645369,0.002563425011773757,4130.666666666667,3764.8571428571427
C0006413,Burkitt Lymphoma,0.2,0.0,0.7768289852381395,0.004325487336559579,4599.6,6286.8
C0019158,Hepatitis,0.03333333333333333,0.0,0.8225408250135438,0.0016641757482318813,3741.318181818182,3210.7727272727275
C0003126,Anosmia,0.05,0.05,0.6592937407132243,0.003061363047244517,7507.476190476191,6401.0
C0241074,Skin hyperelastic,0.08333333333333333,0.05833333333333333,0.8481506000774294,0.007591838762826264,3244.5625,3770.15625
C0020459,Hyperinsulinism,0.025,0.0125,0.6182262887771361,0.0028131612608309387,8194.358024691359,4843.950617283951
C0020541,"Hypertension, Portal",0.05,0.05,0.6128620075845523,0.0024039399965787313,8169.454545454545,3923.1363636363635
C0014474,Ependymoma,0.2,0.0,0.7396277213015828,0.0034154688409919073,5709.428571428572,5528.714285714285
C4020838,Relative short stature,0.3,0.25,0.6488790382473079,0.040285165166466616,8420.692307692309,2328.5384615384614
C0221170,Muscular stiffness,0.0,0.0,0.5002111858899977,0.0003062324665950179,9951.916666666666,4025.0833333333335
C3275417,Ragged-red fibers,0.3,0.1,0.9174428863298661,0.03452124980717552,1906.3333333333333,3935.4285714285716
C0349204,Nonorganic psychosis,0.039285714285714285,0.0,0.5728485800744878,0.0014514452673439525,9248.883116883117,6257.558441558442
C0007787,Transient Ischemic Attack,0.2,0.2,0.8149347937067803,0.012656342891535041,3988.6,5307.0
C0018916,Hemangioma,0.05,0.0,0.6699082029133578,0.0012975700545970231,7152.833333333333,4930.458333333333
C1837485,Flat acetabular roof,0.0,0.0,0.5486974815914858,0.0005266220945671144,9725.666666666666,4292.555555555556
C0007222,Cardiovascular Diseases,0.10666666666666666,0.03666666666666667,0.839771761714268,0.011976817315717994,3472.728813559322,2481.64406779661
C2673410,Small midface,0.039090909090909086,0.019090909090909092,0.6749831979422247,0.0032713142207386595,7006.8557692307695,4794.615384615385
C0234182,Gowers sign,0.05,0.0,0.6389417792845091,0.0022074422102404873,7967.291666666667,3784.7083333333335
C0023493,Adult T-Cell Lymphoma/Leukemia,0.19166666666666665,0.09166666666666665,0.8698089906779398,0.02587077085956363,2834.967741935484,3683.2258064516127
C0023434,Chronic Lymphocytic Leukemia,0.025,0.0,0.5925135532837671,0.0009027762455016003,8533.486486486487,6926.783783783784
C0239946,"Fibrosis, Liver",0.0,0.0,0.5037282229965157,0.0007275712854685477,10833.28125,5650.84375
C0013336,Dwarfism,0.0,0.0,0.6500232342007436,0.0007516608606714878,7746.108108108108,4490.621621621622
C0014591,Epistaxis,0.22000000000000003,0.075,0.8348905363949056,0.04103483440585984,3690.186046511628,3359.3720930232557
C0870082,Hyperkeratosis,0.045,0.02,0.7898070933853949,0.003174085564953441,4602.727272727273,4010.6363636363635
C0338715,Drug-induced depressive state,0.05,0.0,0.8526690804437637,0.0017760569014736148,3215.0714285714284,4239.642857142857
C0431904,Ulnar polydactyly of fingers,0.145,0.075,0.7029083767199702,0.02582101072258116,6518.711111111111,6184.644444444444
C1328931,Multiple lentigines,0.5,0.4,0.932482480159651,0.12949145161985448,1455.8,3591.4
C4020958,Rough bone trabeculation,0.4,0.35,0.7195929638912095,0.08567739246357692,5495.0,8140.0
C0042510,Ventricular Fibrillation,0.0,0.0,0.8161459542268231,0.0015837080847068935,4337.9375,4679.75
C0037293,Skin tag,0.0,0.0,0.8261057223743444,0.0010825115626071804,3747.9,4974.9
C0271578,Female hypogonadism syndrome,0.15,0.0,0.7276800222851573,0.003697017428890876,5626.5,4022.0
