Disease ID,Disease Name,Recall-at-100,Recall-at-25,AUROC,Mean Average Precision,Ranks,Nodes
C0013182,Drug Allergy,0.05833333333333333,0.03333333333333333,0.769457222067342,0.004435488776643555,4983.742857142857,3624.6857142857143
C0917798,Cerebral Ischemia,0.06666666666666667,0.0,0.6094820112700476,0.002687903703185733,8135.24,3806.48
C0020295,Hydronephrosis,0.05714285714285714,0.014285714285714285,0.6816866778356911,0.004328734489035309,6816.942028985507,5024.420289855072
C3714796,Isolated somatotropin deficiency,0.0,0.0,0.5445992815558032,0.0006692213171185516,10027.034482758621,4849.6551724137935
C1866134,Wide anterior fontanel,0.04,0.02,0.7208820248222005,0.02165374684170915,6045.0,4205.363636363636
C2364082,Sense of smell impaired,0.0,0.0,0.4903027348284348,0.0003224980667656289,10978.85,6775.8
C1276035,Pena-Shokeir syndrome type I,0.1,0.1,0.8050359712230215,0.006550805731539119,4872.25,3012.5833333333335
C0027022,Myeloproliferative disease,0.15,0.0,0.8389768348730329,0.004111674063492855,3199.3125,4566.625
C1833225,Dystrophic toenail changes,0.0,0.0,0.4034577183699991,0.0001880446588299148,12570.727272727272,5443.272727272727
C0206620,"Lymphangioma, Cystic",0.0,0.0,0.7796596396731055,0.0016525358971994802,4770.476190476191,3764.8571428571427
C0006413,Burkitt Lymphoma,0.0,0.0,0.6459126357812645,0.000623419800461184,7852.2,6286.8
C0019158,Hepatitis,0.15,0.05,0.8322297035833139,0.0057548028885581635,3507.818181818182,3210.7727272727275
C0003126,Anosmia,0.0,0.0,0.6202451708766717,0.0008686917750775579,8308.666666666666,6401.0
C0241074,Skin hyperelastic,0.15833333333333333,0.05833333333333333,0.8055718157181572,0.010829715681569058,4022.1875,3770.15625
C0020459,Hyperinsulinism,0.025,0.025,0.5977037028414148,0.006149366272003106,8622.58024691358,4843.950617283951
C0020541,"Hypertension, Portal",0.0,0.0,0.5822281557155018,0.001394482936981043,9744.636363636364,3923.1363636363635
C0014474,Ependymoma,0.15,0.1,0.7230260409413731,0.007044885112147176,6645.928571428572,5528.714285714285
C4020838,Relative short stature,0.3,0.2,0.609046602302265,0.02025568876484476,9226.307692307691,2328.5384615384614
C0221170,Muscular stiffness,0.0,0.0,0.5333255975864469,0.0003374054261596357,8849.833333333334,4025.0833333333335
C3275417,Ragged-red fibers,0.25,0.05,0.9388674777117385,0.018314712846619334,1346.3809523809523,3935.4285714285716
C0349204,Nonorganic psychosis,0.025,0.0125,0.5877182262569832,0.0019546386755367744,8903.753246753247,6257.558441558442
C0007787,Transient Ischemic Attack,0.3,0.2,0.7572283844618741,0.01508326180226301,5232.0,5307.0
C0018916,Hemangioma,0.05,0.0,0.7274787535410765,0.0021495804595213215,5877.208333333333,4930.458333333333
C1837485,Flat acetabular roof,0.1111111111111111,0.1111111111111111,0.5573706247550687,0.007129582869116134,9538.777777777777,4292.555555555556
C0007222,Cardiovascular Diseases,0.08666666666666667,0.03666666666666667,0.8403234409402426,0.006820726325401538,3468.3898305084745,2481.64406779661
C2673410,Small midface,0.030000000000000006,0.02,0.6839333765567859,0.00576655391942815,6818.942307692308,4794.615384615385
C0234182,Gowers sign,0.05,0.05,0.6312148794872986,0.0505755381561957,7841.833333333333,3784.7083333333335
C0023493,Adult T-Cell Lymphoma/Leukemia,0.19166666666666665,0.06666666666666667,0.8271299823469294,0.020774225529864042,3654.935483870968,3683.2258064516127
C0023434,Chronic Lymphocytic Leukemia,0.0,0.0,0.5883697335811647,0.0007191685154233917,8689.486486486487,6926.783783783784
