Disease ID,Disease Name,Recall-at-100,NDCG-at-100,Recall-at-25,NDCG-at-25,Recall-at-10,NDCG-at-10,AUROC,Mean Average Precision,MRR,Fmax,AUPRC,Ranks,Nodes
GO:1903708,positive regulation of hemopoiesis,0.0125,0.004036242516401544,0.0,0.0,0.0,0.0,0.5959458493542346,0.0023023576203719874,0.0011300037042959506,0.010147880374255375,0.002527436836302562,3027.397435897436,3893.3076923076924
GO:0010634,positive regulation of epithelial cell migration,0.0,0.0,0.0,0.0,0.0,0.0,0.4897151465351959,0.000287508068488252,0.0002931879821918947,0.0009950639535017682,0.000143754034244126,4297.9047619047615,4234.9047619047615
GO:0048678,response to axon injury,0.3,0.05890450721264286,0.0,0.0,0.0,0.0,0.6433301409221508,0.006921372090629524,0.007165421148272201,0.01812966148329465,0.003975315094426569,3348.0,4035.214285714286
GO:0035108,limb morphogenesis,0.05,0.01626360349187366,0.0,0.0,0.0,0.0,0.6965691012011598,0.006442719883673516,0.0027409825502554006,0.0284872048271686,0.00595564222049883,2424.0875,4152.125
GO:0002709,regulation of T cell mediated immunity,0.0,0.0,0.0,0.0,0.0,0.0,0.5297550498126313,0.0011826848079686096,0.0011497378234119698,0.0051780281883503825,0.0010446407411991395,4053.0344827586205,4426.862068965517
GO:0048853,forebrain morphogenesis,0.0,0.0,0.0,0.0,0.0,0.0,0.4966703131409818,0.00013672409078479628,0.0003913602012594518,0.0007820438335712585,6.836204539239814e-05,4138.1,4123.7
GO:0017038,protein import,0.14166666666666666,0.04153575918773679,0.03333333333333333,0.014126697285982898,0.03333333333333333,0.014126697285982898,0.6668787733260153,0.005034890677408509,0.005377329553258799,0.029628018392652354,0.02066216461836669,2583.5142857142855,3949.9714285714285
GO:0019217,regulation of fatty acid metabolic process,0.03333333333333333,0.007159544811153872,0.0,0.0,0.0,0.0,0.5432986158695354,0.0015423774742996347,0.00131169070722592,0.006020119272204695,0.001226923762844449,3509.269230769231,3890.8076923076924
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,0.0,0.0,0.0,0.0,0.0,0.0,0.49721728428825385,0.00013672409078479628,0.0003206307458260488,0.0006410237199121558,6.836204539239814e-05,3704.6,3684.3
GO:1903053,regulation of extracellular matrix organization,0.0,0.0,0.0,0.0,0.0,0.0,0.4943851730269456,0.00016410630509918942,0.0002761057293857223,0.0006558667695423851,8.205315254959471e-05,4446.25,4416.333333333333
GO:0050710,negative regulation of cytokine secretion,0.25,0.07906497519249187,0.25,0.07906497519249187,0.1,0.0430676558073393,0.6220767231947483,0.03190763797388617,0.0332702197098338,0.06079277779082916,0.016474652320276416,3039.909090909091,3874.181818181818
GO:0008016,regulation of heart contraction,0.14285714285714285,0.07032129294209619,0.09285714285714285,0.054059623338218434,0.04523809523809523,0.03466194842157014,0.6140262094923346,0.015755853027996786,0.014270121647210855,0.07735914096610058,0.034627230708922443,2884.688524590164,3680.245901639344
GO:0060612,adipose tissue development,0.0,0.0,0.0,0.0,0.0,0.0,0.49302835228050956,0.00030123481490224654,0.00040706646605866246,0.001460619817131264,0.00015061740745112327,4296.363636363636,4258.181818181818
GO:0002702,positive regulation of production of molecular mediator of immune response,0.09,0.026159547559449346,0.0,0.0,0.0,0.0,0.5326322660436993,0.0027519072340955308,0.0023957096660555937,0.01576164286633417,0.0022952776363157935,3593.2608695652175,3934.217391304348
