Disease ID,Disease Name,Recall-at-100,NDCG-at-100,Recall-at-25,NDCG-at-25,Recall-at-10,NDCG-at-10,AUROC,Mean Average Precision,MRR,Fmax,AUPRC,Ranks,Nodes
GO:2000677,regulation of transcription regulatory region DNA binding,0.125,0.04279066470124916,0.06666666666666667,0.02645228120525525,0.03333333333333333,0.014126697285982898,0.36514968483327914,0.008016354507864887,0.007940436979471752,0.03920031509744506,0.004046139087533375,13620.35294117647,7239.382352941177
GO:0060338,regulation of type I interferon-mediated signaling pathway,0.05,0.01137075481082292,0.0,0.0,0.0,0.0,0.35267861287776797,0.001407485578090712,0.0013914320540291327,0.005073080300624601,0.0007117699824817382,13655.9375,10827.8125
GO:0006029,proteoglycan metabolic process,0.05,0.010863976191957723,0.0,0.0,0.0,0.0,0.6599953563965638,0.0024499153746723045,0.0022293884697771036,0.008518620133921372,0.0013353929135553303,7130.318181818182,10755.90909090909
GO:0055067,monovalent inorganic cation homeostasis,0.06999999999999999,0.02368835625006309,0.02,0.009803928583135705,0.02,0.009803928583135705,0.49856727864280737,0.003748062542574105,0.0035985082915062916,0.024651341541626896,0.0019488509148045143,10741.07142857143,6968.476190476191
GO:0006333,chromatin assembly or disassembly,0.6633333333333333,0.6197363317877537,0.5666666666666667,0.5903001046284702,0.5066666666666666,0.5668994377725045,0.8114998759920636,0.4684243736450561,0.2739657038738355,0.5599195704113737,0.4553568555039534,4017.9622641509436,7654.396226415094
GO:0035567,non-canonical Wnt signaling pathway,0.4,0.08455925663053059,0.1,0.027390296315228962,0.0,0.0,0.7388396379670457,0.015596332265668866,0.013516197373468744,0.03255404013726631,0.008886334658258055,5945.25,5135.416666666667
GO:0030520,intracellular estrogen receptor signaling pathway,0.1,0.016666666666666666,0.0,0.0,0.0,0.0,0.6973011231783162,0.002908539495199259,0.0029064061324489176,0.005809860408767871,0.0014555119219015276,6921.636363636364,5222.090909090909
GO:0031668,cellular response to extracellular stimulus,0.16999999999999998,0.16475021886459043,0.13999999999999999,0.1529552120236541,0.11000000000000001,0.13712270727630532,0.5056862501423971,0.070216167873891,0.04993470187038611,0.163553899187949,0.05958252986207922,10538.545454545454,8086.616161616162
GO:0045851,pH reduction,0.2,0.045801459767650946,0.1,0.025,0.0,0.0,0.7217369105087263,0.011926304177750698,0.011916504381778985,0.022790358338773055,0.005968082051023548,7338.153846153846,8765.076923076924
GO:0098927,vesicle-mediated transport between endosomal compartments,0.25,0.11831967874725388,0.2,0.10582404264494907,0.1,0.07737056144690832,0.6369875098667409,0.06104304920837794,0.05769330438663879,0.1161198331434479,0.03228909794687491,7819.7,12537.7
