Disease ID,Disease Name,Recall-at-100,Recall-at-25,AUROC,Mean Average Precision,Ranks,Nodes
C0013182,Drug Allergy,0.06666666666666667,0.06666666666666667,0.7068058265960413,0.020656225826581092,6235.314285714286,3624.6857142857143
C0917798,Cerebral Ischemia,0.31666666666666665,0.13333333333333333,0.9167270419221005,0.04637996622824655,1851.64,3806.48
C0020295,Hydronephrosis,0.14523809523809525,0.11666666666666667,0.8326347706804242,0.044427158077261095,3584.0,5024.420289855072
C3714796,Isolated somatotropin deficiency,0.03333333333333333,0.0,0.8096254490276229,0.002627585437878838,4136.137931034483,4849.6551724137935
C1866134,Wide anterior fontanel,0.27999999999999997,0.205,0.856665039743411,0.07355155574875308,3165.068181818182,4205.363636363636
C2364082,Sense of smell impaired,0.2,0.15,0.6964015415331755,0.03062797510287335,5826.5,6775.8
C1276035,Pena-Shokeir syndrome type I,0.4,0.4,0.8206556045486192,0.045938617850643224,3191.3333333333335,3012.5833333333335
C0027022,Myeloproliferative disease,0.2,0.1,0.900618587809294,0.026033635764568734,1948.4375,4566.625
C1833225,Dystrophic toenail changes,0.2,0.2,0.7816787338717164,0.08388987350202692,4213.454545454545,5443.272727272727
C0206620,"Lymphangioma, Cystic",0.2,0.05,0.8007313335809807,0.011018498825568362,3940.6190476190477,3764.8571428571427
C0006413,Burkitt Lymphoma,0.2,0.1,0.8199517222170642,0.009374133004284434,3493.5333333333333,6286.8
C0019158,Hepatitis,0.03333333333333333,0.0,0.8139733766736322,0.0026952948857129943,3780.0454545454545,3210.7727272727275
C0003126,Anosmia,0.2,0.15,0.6431788632986627,0.031277289052554114,6670.476190476191,6401.0
C0241074,Skin hyperelastic,0.375,0.14999999999999997,0.8164897406116918,0.045435648128295224,3850.84375,3770.15625
C0020459,Hyperinsulinism,0.16111111111111112,0.08611111111111111,0.8074870074605244,0.03447878126140759,4136.604938271605,4843.950617283951
C0020541,"Hypertension, Portal",0.1,0.1,0.6914979490751489,0.009338211414035544,6244.409090909091,3923.1363636363635
C0014474,Ependymoma,0.3,0.2,0.8023685187764007,0.030044886638140735,5329.071428571428,5528.714285714285
C4020838,Relative short stature,0.5,0.5,0.8207644819903454,0.08373828793835274,3629.4615384615386,2328.5384615384614
C0221170,Muscular stiffness,0.0,0.0,0.6663483406822929,0.000619899579819416,6419.25,4025.0833333333335
C3275417,Ragged-red fibers,0.4333333333333333,0.18333333333333332,0.7627681556463596,0.03810164271971088,4306.0952380952385,3935.4285714285716
C0349204,Nonorganic psychosis,0.026785714285714284,0.014285714285714285,0.6541516194466613,0.0018365837988038283,7502.2467532467535,6257.558441558442
C0007787,Transient Ischemic Attack,0.1,0.0,0.9033670580591266,0.005071619874847449,1735.4,5307.0
C0018916,Hemangioma,0.2333333333333333,0.1,0.8225293735197139,0.011514351195102275,3841.9583333333335,4930.458333333333
C1837485,Flat acetabular roof,0.1111111111111111,0.0,0.7847982798094177,0.00438413013002383,4245.222222222223,4292.555555555556
