Disease ID,Disease Name,Recall-at-25,Ranks,Mean Average Precision,Nodes,AUROC,Recall-at-100
C0262655,Recurrent urinary tract infection,0.1,3023.7368421052633,0.0571939604642166,4497.736842105263,0.6418761773655991,0.3
C3277697,"Decreased visual acuity, progressive",0.1,3759.2903225806454,0.010906246732683655,4658.677419354839,0.5805209088711628,0.19999999999999998
C4280664,Big calvaria,0.06923076923076923,3565.813953488372,0.03019527410588808,4307.3488372093025,0.6565552034877189,0.10769230769230768
C1876165,Copper-Overload Cirrhosis,0.0,2909.777777777778,0.0006184681003698869,3232.4444444444443,0.6337685426521222,0.0
C0242184,Hypoxia,0.0,2104.6785714285716,0.000889546814713874,2108.0,0.6423294424708186,0.0
C4020874,No development of motor milestones,0.007692307692307693,4483.413223140496,0.002176043590854872,4377.818181818182,0.5595262492981472,0.016025641025641024
C0027709,Nephrocalcinosis,0.0,4180.65,0.0001448960370933855,3999.55,0.4882001304253315,0.0
C4020873,Infratentorial atrophy,0.01111111111111111,3893.188888888889,0.003881881913517686,4897.444444444444,0.6439034949303684,0.04444444444444444
C0027708,Nephroblastoma,0.0,3335.6,0.0006640777854634432,3655.2,0.6490565696074171,0.0
C4072836,Nappy hair texture,0.0,4038.5833333333335,0.0032119688302764426,4287.25,0.588190672749656,0.1
C0206620,"Lymphangioma, Cystic",0.15,2565.684210526316,0.05838764541925569,3854.0526315789475,0.7557600347775686,0.25
C0426789,Short thorax,0.0,4864.333333333333,0.000495959203462212,5700.933333333333,0.5530131826741996,0.0
C0600104,Obsessive compulsive behavior,0.0,5020.571428571428,0.0037867293096095823,6731.785714285715,0.6357101470268705,0.1
C0011881,Diabetic Nephropathy,0.03333333333333333,3213.2,0.007522256139684477,5116.966666666666,0.7493715708312184,0.13333333333333333
C1835763,Vertebral body fusion,0.05,3532.681818181818,0.053702578293721215,3966.5,0.6715136362538349,0.15
C0264303,Laryngomalacia,0.0,4515.2307692307695,0.0007797391050175081,4745.076923076923,0.5921657734646582,0.0
C0040427,Tooth Abnormalities,0.0,3186.1,0.002428341011998601,3699.6,0.6560206380350265,0.03333333333333333
C0232461,Increased appetite (finding),0.0,3809.777777777778,0.0014378166161627215,4481.555555555556,0.5385061218575672,0.1
C1861403,Variable expressivity,0.021978021978021976,3535.586956521739,0.005917761585673613,3652.253623188406,0.6289106439128365,0.05054945054945055
C0232939,Primary physiologic amenorrhea,0.0,3383.6470588235293,0.0038755221367723753,4305.823529411765,0.6622874606632777,0.07666666666666667
C4280582,Agenesis of eyebrows,0.0,5278.111111111111,7.239556939115326e-05,5124.333333333333,0.48913183383209446,0.0
C0151576,Elevated creatine kinase,0.025,3937.814814814815,0.006746437576063309,4199.16049382716,0.618043324437975,0.05
C0234967,Choreoathetoid movements,0.03333333333333333,2090.1,0.0065748249446587245,3068.9333333333334,0.6799603606216615,0.16666666666666666
C0700208,Acquired scoliosis,0.008514492753623187,4150.738197424893,0.0045814083360403235,4349.5751072961375,0.6402031857286695,0.02572463768115942
C1843108,Short hands,0.0,3615.5853658536585,0.0011653783385811778,3767.2195121951218,0.565087626995646,0.05
C0151747,Renal tubular disorder,0.0,4623.0,7.240081088908195e-05,4528.7,0.49383462457461447,0.0
C0344539,Hypoplasia of iris,0.0,3128.3333333333335,7.239556939115326e-05,3028.5555555555557,0.4938499533416997,0.0
C0004245,Atrioventricular Block,0.0,2786.2727272727275,7.96456100092551e-05,2641.090909090909,0.49169804489500357,0.0
C0151740,Intracranial Hypertension,0.0,2587.086956521739,0.006295968906739192,4514.565217391304,0.7300055563608252,0.16666666666666666
C0029442,Osteomalacia,0.2222222222222222,2098.6666666666665,0.11116741877619313,2950.3333333333335,0.6076197831193487,0.2222222222222222
C0600031,Congenital absence of spleen,0.0,5676.857142857143,7.23850886717336e-05,5639.428571428572,0.4968251670148297,0.0
C1855340,Bowing of the long bones,0.0,3833.4615384615386,0.0033131098653287013,4419.2692307692305,0.6204494382022472,0.11666666666666665
C4280807,Flattening of cranial vault,0.0,3660.1052631578946,0.000467503081298645,3647.157894736842,0.5677419939139254,0.0
