Disease ID,Disease Name,Recall-at-100,NDCG-at-100,Recall-at-25,NDCG-at-25,Recall-at-10,NDCG-at-10,AUROC,Mean Average Precision,MRR,Fmax,AUPRC,Ranks,Nodes
GO:0019205,nucleobase-containing compound kinase activity,0.0,0.0,0.0,0.0,0.0,0.0,0.5689985467036597,0.0006895613929971104,0.00104474410382457,0.002086737951874714,0.0003447806964985552,1434.6666666666667,1362.5
GO:0016879,"ligase activity, forming carbon-nitrogen bonds",0.0,0.0,0.0,0.0,0.0,0.0,0.4294036061026352,0.00019809825673534074,0.0006124216197179978,0.0012238218993910247,9.904912836767037e-05,2396.6,2049.2
GO:0042562,hormone binding,0.4416666666666667,0.14924840485660168,0.25,0.10132211377250988,0.08333333333333333,0.04586796307677503,0.6580310880829014,0.03305387822924466,0.027087580224801032,0.10302830320866692,0.019649294039222935,1557.3529411764705,1600.5294117647059
GO:0060090,molecular adaptor activity,0.1433333333333333,0.05860536133819777,0.05333333333333333,0.03226842220733508,0.02,0.016958010263680805,0.7013533533533532,0.013869003463423452,0.011778300199858652,0.061212216407306896,0.008008951060810652,1477.8070175438597,2734.7368421052633
GO:0019003,GDP binding,0.3333333333333333,0.09319032785959885,0.15,0.05090774155571206,0.05,0.02184074368181642,0.7931806135294508,0.02067249967933252,0.019521078504991886,0.06369438872566238,0.010974177660526836,980.3809523809524,2146.1428571428573
GO:0008188,neuropeptide receptor activity,0.7,0.31261476127676696,0.7,0.31261476127676696,0.5,0.26664948751834555,0.8442284807616025,0.19996287004227412,0.20000570545197224,0.285730878373548,0.09998143502113706,1061.6,2906.9
GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",0.0,0.0,0.0,0.0,0.0,0.0,0.438304614775203,0.00019801980198019806,0.0010633892998853777,0.002123858072229153,9.900990099009903e-05,1213.3333333333333,723.0
GO:1901618,organic hydroxy compound transmembrane transporter activity,0.0,0.0,0.0,0.0,0.0,0.0,0.7437883891420646,0.0024850459553627134,0.0030142924984641827,0.006003448397508535,0.0012425229776813567,821.0,995.6
GO:0005112,Notch binding,0.65,0.20525149712029678,0.5,0.1781798635676592,0.5,0.1781798635676592,0.8524608057154198,0.07893200972029275,0.07870743683491585,0.15845479795344805,0.03960342149034379,1008.3846153846154,2861.230769230769
GO:0140101,"catalytic activity, acting on a tRNA",0.0,0.0,0.0,0.0,0.0,0.0,0.42721484125410364,0.00019825535289452815,0.0004542959788488601,0.000908090043281092,9.912767644726408e-05,2798.6666666666665,2462.1111111111113
GO:0005272,sodium channel activity,0.2,0.03728530666217047,0.0,0.0,0.0,0.0,0.7382166236857767,0.0064734879492756555,0.006522703180084731,0.012901746142836342,0.0032586353932017504,1307.1818181818182,1935.5454545454545
GO:0004364,glutathione transferase activity,0.0,0.0,0.0,0.0,0.0,0.0,0.7112965530903328,0.0031825209718947863,0.003999998426048659,0.007945804428614414,0.0015912604859473932,847.0,1127.25
GO:0001221,transcription cofactor binding,0.45,0.08667893499414174,0.0,0.0,0.0,0.0,0.8133958705578717,0.010121320300847248,0.008991882171885094,0.025774185257416194,0.005662651278439063,883.8666666666667,2023.8666666666666
GO:0070851,growth factor receptor binding,0.4166666666666667,0.18145026120156463,0.21000000000000002,0.11924142040599553,0.09666666666666668,0.07224485089158697,0.9163632726545309,0.056315472360439545,0.03853245330342694,0.15714912532452713,0.03535405391705728,439.0377358490566,2270.6792452830186
GO:0003697,single-stranded DNA binding,0.3,0.19811063497983067,0.21666666666666665,0.17465516628044675,0.16666666666666666,0.15547318129146775,0.7750598086124403,0.10424424386987621,0.09189651600096485,0.17743682638499714,0.08851814361861951,1153.888888888889,2305.9166666666665
GO:0030332,cyclin binding,0.6,0.3773112220985443,0.4,0.33644594876849887,0.35,0.3193426403617271,0.8066918189038921,0.31675201451336676,0.31592802161375183,0.3477171667767536,0.3088150646738515,1217.75,2334.0625
GO:0099604,ligand-gated calcium channel activity,0.3,0.08082369480353394,0.1,0.0430676558073393,0.1,0.0430676558073393,0.8858212656219004,0.03265350063363825,0.03260917194118453,0.05504047549982858,0.016356547694649875,605.0,2262.2727272727275
GO:0004550,nucleoside diphosphate kinase activity,0.0,0.0,0.0,0.0,0.0,0.0,0.7775136990823266,0.0021926702825356002,0.0028590056339568436,0.005700571542015367,0.0010963351412678001,382.3333333333333,1120.6666666666667
GO:0005198,structural molecule activity,0.06999999999999999,0.019006232110485966,0.02,0.007215499519431038,0.0,0.0,0.6655760782747604,0.004160853419358607,0.0028235884927576083,0.016832375458994516,0.002762041775008115,1526.9545454545455,1828.9318181818182
GO:0098531,ligand-activated transcription factor activity,0.8166666666666667,0.3870260390136461,0.7,0.3596687003081448,0.55,0.30537245418577946,0.9632822858658182,0.20497450666596845,0.1635984818739351,0.31895641630935745,0.14220643069405675,210.58333333333334,1792.625
GO:0008017,microtubule binding,0.095,0.026184688064568418,0.0,0.0,0.0,0.0,0.7078967065868265,0.004942816633228229,0.0033153404281756624,0.019167314694040535,0.003335435330598538,1486.2142857142858,2553.9523809523807
GO:0050661,NADP binding,0.0,0.0,0.0,0.0,0.0,0.0,0.7027325499079711,0.0027470725655077055,0.0030934051777511324,0.0061447907129499055,0.0013735362827538527,921.7142857142857,1096.5714285714287
GO:0032183,SUMO binding,0.25,0.04220562482055764,0.0,0.0,0.0,0.0,0.7506843880182503,0.0046357691034736625,0.004637385100971185,0.010655555200843414,0.002332818840864669,1452.4545454545455,2752.909090909091
GO:0001223,transcription coactivator binding,0.4,0.06860492926664649,0.0,0.0,0.0,0.0,0.8769040063466879,0.008480986549979874,0.008542884124591421,0.0168141049348574,0.004240493274989937,516.4,1633.2
GO:0038024,cargo receptor activity,0.15,0.09375033499541867,0.15,0.09375033499541867,0.15,0.09375033499541867,0.7688132565985315,0.06841723512578861,0.06834636155949261,0.11019095208100116,0.03427692002126731,1063.6153846153845,2059.769230769231
GO:0048306,calcium-dependent protein binding,0.0,0.0,0.0,0.0,0.0,0.0,0.5109145129224653,0.001102460226104814,0.0009774564054337979,0.0034132856580416674,0.0006591620963770294,2390.5,2300.818181818182
GO:0008514,organic anion transmembrane transporter activity,0.5,0.08007271780779802,0.0,0.0,0.0,0.0,0.782187210992205,0.007291717684838828,0.007348153427061354,0.014515516721828296,0.003645858842419414,994.8333333333334,2093.8333333333335
GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",0.0,0.0,0.0,0.0,0.0,0.0,0.43482567353407287,0.00019805902158843335,0.0003910724855520608,0.0007818087179834791,9.902951079421667e-05,2853.5,2621.0
GO:0030742,GTP-dependent protein binding,0.2222222222222222,0.03454005012702019,0.0,0.0,0.0,0.0,0.612807632141362,0.0029427393184485416,0.0029891933491464342,0.005918240675485058,0.0014713696592242708,2236.6666666666665,3282.5555555555557
GO:0098960,postsynaptic neurotransmitter receptor activity,0.5714285714285714,0.1388284638079903,0.5714285714285714,0.1388284638079903,0.0,0.0,0.7405210250601727,0.032813813929101265,0.03650486821270592,0.06865590832302891,0.016406906964550633,567.7142857142857,498.7142857142857
GO:0008374,O-acyltransferase activity,0.0,0.0,0.0,0.0,0.0,0.0,0.4779207920792079,0.00019798059790140566,0.0007127451726675293,0.0014244739935946812,9.899029895070283e-05,1404.5,1262.5
GO:0005518,collagen binding,0.4833333333333333,0.14990428778682588,0.35,0.1183420040783169,0.1,0.043062411638656706,0.7371662360034452,0.04122437259047502,0.03615504474913413,0.11394153035286739,0.023313190275012143,1070.8095238095239,1489.3809523809523
GO:0060590,ATPase regulator activity,0.3,0.07553685604833081,0.1,0.03868528072345416,0.1,0.03868528072345416,0.5882982943276478,0.02596553764608494,0.02605075009197875,0.04515303597576366,0.01298276882304247,1927.7,2148.6
GO:0008143,poly(A) binding,0.0,0.0,0.0,0.0,0.0,0.0,0.5469189617594611,0.0005694318900879935,0.0006554602292761388,0.0013096887537182866,0.0002847159450439967,2324.8,2475.6
GO:0004112,cyclic-nucleotide phosphodiesterase activity,0.2222222222222222,0.04495291443437023,0.0,0.0,0.0,0.0,0.7814902945777424,0.00621498324067902,0.007433575336530573,0.014652507570131054,0.00310749162033951,879.7777777777778,2347.1111111111113
