Disease ID,Disease Name,Recall-at-100,NDCG-at-100,Recall-at-25,NDCG-at-25,Recall-at-10,NDCG-at-10,AUROC,Mean Average Precision,MRR,Fmax,AUPRC,Ranks,Nodes
GO:0031398,positive regulation of protein ubiquitination,0.05,0.01934264036172708,0.05,0.01934264036172708,0.05,0.01934264036172708,0.7508275493860117,0.008111934618377555,0.008049152411069805,0.024290676659049635,0.004087370310893139,1570.9285714285713,1938.142857142857
GO:0045324,late endosome to vacuole transport,0.22000000000000003,0.09572844787635379,0.095,0.05613171624940657,0.045,0.038211380100564504,0.796185788437444,0.02796555239982184,0.023960050331862874,0.09047777118249503,0.016014768610783308,1149.4782608695652,2789.8478260869565
GO:0051099,positive regulation of binding,0.2,0.035636183029242506,0.0,0.0,0.0,0.0,0.8007825004446026,0.005904270897402699,0.005904270897402699,0.01153268781657078,0.0029521354487013493,1121.2,2777.0
GO:0006412,translation,0.06785714285714287,0.02193582190931021,0.0,0.0,0.0,0.0,0.6723797317091974,0.004303640262838108,0.002119831375330858,0.01846813510113625,0.0032456422796898,1828.7297297297298,2476.027027027027
GO:0045454,cell redox homeostasis,0.1,0.03986624695514211,0.05,0.03065735963827292,0.05,0.03065735963827292,0.7307281466975254,0.018578098857743187,0.01821011660464611,0.04490715360829917,0.009473353648831508,1259.25,2354.875
GO:0000011,vacuole inheritance,0.15,0.056922313141992274,0.15,0.056922313141992274,0.05,0.03065735963827292,0.7881075307103436,0.026512775964551556,0.02610504165210629,0.059200380711828114,0.013460951348539946,1266.6875,2584.0
GO:0030148,sphingolipid biosynthetic process,0.13333333333333333,0.03882256620320618,0.06666666666666667,0.023204987297968827,0.0,0.0,0.7364425420605196,0.008260534803117465,0.006976164570068837,0.03092219878008291,0.004777663384958698,1387.6153846153845,2694.846153846154
GO:0045991,carbon catabolite activation of transcription,0.31666666666666665,0.15470684946503382,0.11666666666666665,0.10918442502368775,0.06666666666666667,0.09385574520455128,0.8875542476666072,0.07780183924989481,0.07497000339294763,0.12510158386378264,0.07366822574187834,634.0769230769231,2681.269230769231
GO:0009144,purine nucleoside triphosphate metabolic process,0.0,0.0,0.0,0.0,0.0,0.0,0.5880698005698005,0.0009705934945698326,0.0008484063768279709,0.0025921214642786283,0.0005464223756245839,2425.529411764706,2484.235294117647
GO:0006575,cellular modified amino acid metabolic process,0.045,0.012133124294752929,0.0,0.0,0.0,0.0,0.7033998211091232,0.0032377999645561316,0.0021093051781404877,0.01238706998865811,0.0021839183195621944,1683.8372093023256,2961.3720930232557
GO:0032273,positive regulation of protein polymerization,0.1,0.03841032025833937,0.1,0.03841032025833937,0.05,0.02184074368181642,0.8459246717756788,0.015446578639786582,0.014687476599368282,0.04576436082907903,0.00810372689419005,913.5,2565.2272727272725
GO:0051494,negative regulation of cytoskeleton organization,0.1,0.06634950907073775,0.03333333333333333,0.04692787260227564,0.03333333333333333,0.04692787260227564,0.7416339519390911,0.03853696179618658,0.0376733787514549,0.07030845398441628,0.036367812739114956,1489.4827586206898,2672.6206896551726
GO:0006612,protein targeting to membrane,0.05,0.012136954667872823,0.0,0.0,0.0,0.0,0.6916502888452148,0.002354797023995739,0.0016416454810932522,0.00927047270029085,0.0015343623493036212,1729.5277777777778,2856.6111111111113
GO:0008535,respiratory chain complex IV assembly,0.16666666666666666,0.09078425337301836,0.08333333333333333,0.0721728065866492,0.05,0.06131471927654584,0.6348903547869496,0.0547373844125747,0.054248773889833256,0.08561308873676414,0.05261334776343628,2026.2083333333333,2469.75
GO:0043624,cellular protein complex disassembly,0.1,0.027869069608506797,0.03333333333333333,0.01125388887954676,0.0,0.0,0.7080789144795572,0.0052959781374883,0.004645042794394972,0.023331761872776892,0.0029737520883062487,1617.15625,2123.90625
GO:2000222,positive regulation of pseudohyphal growth,0.45,0.10551426074008818,0.25,0.06599769904530559,0.0,0.0,0.8922419928825622,0.02327313946904313,0.023034298931441415,0.053790874095406414,0.011756337952010459,679.1538461538462,2929.846153846154
GO:0034501,protein localization to kinetochore,0.35,0.19291600863518038,0.25,0.1770525127436208,0.2,0.16309297535714576,0.8187833511205976,0.15649089098707736,0.1562421347681719,0.1826825588302388,0.12837044549353868,937.1818181818181,2624.0
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.33999999999999997,0.1339019924472901,0.195,0.09176796234990438,0.095,0.054473075615763936,0.8762710196779965,0.037208877439889036,0.02758515051207693,0.11475230176450395,0.023548752256203377,703.6046511627907,2425.5813953488373
GO:0006354,"DNA-templated transcription, elongation",0.19285714285714287,0.07117809877059342,0.07857142857142856,0.03574519044911056,0.0,0.0,0.7818113023625683,0.013897947870722793,0.008637326340928078,0.060501051173767494,0.009619339428107974,1222.078125,2910.453125
GO:0006413,translational initiation,0.08333333333333333,0.02112830385074855,0.03333333333333333,0.01125388887954676,0.0,0.0,0.659981570655728,0.0042138481527719705,0.0034912488944605245,0.014505963645025748,0.0024694521940707326,1861.2692307692307,3109.423076923077
GO:0006797,polyphosphate metabolic process,0.0,0.0,0.0,0.0,0.0,0.0,0.6515035587188612,0.0017439297061348368,0.001591619033900283,0.0036905391025860747,0.0009482111709400368,1760.5384615384614,2931.6153846153848
GO:0006972,hyperosmotic response,0.25,0.057138657215276036,0.15,0.037025711207630596,0.0,0.0,0.6885149572649573,0.010501768072049342,0.010285729552103356,0.02688173866329413,0.005359013874047097,1755.1176470588234,2703.294117647059
GO:0000082,G1/S transition of mitotic cell cycle,0.41666666666666663,0.15762599373835437,0.21666666666666665,0.11095473093904536,0.13333333333333333,0.08722618596204887,0.9029981577227074,0.061071294352329955,0.05654395827546752,0.11895935591405149,0.04953422628490804,523.75,1974.7083333333333
GO:0006407,rRNA export from nucleus,0.8,0.21591930136009746,0.45,0.14281402648986208,0.15,0.06332195161317272,0.9408459483526268,0.056541199926643096,0.05027839381726864,0.12216547398579514,0.031500208698517156,368.6666666666667,2896.3333333333335
GO:0017148,negative regulation of translation,0.0,0.0,0.0,0.0,0.0,0.0,0.6624784495571012,0.0016881280270317257,0.0011891297733938736,0.004770558902779548,0.0010937949245974157,1785.2307692307693,2632.423076923077
GO:0032881,regulation of polysaccharide metabolic process,0.15,0.042573228713479086,0.1,0.03127361064316397,0.0,0.0,0.7172542735042735,0.0105226960415026,0.010096820309452031,0.03311116273176392,0.005475494633453704,1756.3529411764705,3181.9411764705883
GO:1901659,glycosyl compound biosynthetic process,0.1,0.027894294565112988,0.1,0.027894294565112988,0.0,0.0,0.569258139121153,0.009777800538638717,0.00973942042790715,0.0185603235172724,0.004908098717297784,2313.1666666666665,3239.8333333333335
GO:0009073,aromatic amino acid family biosynthetic process,0.0,0.0,0.0,0.0,0.0,0.0,0.6302760463045414,0.0018591915664972988,0.001627776928979994,0.005514623348649108,0.0010454099372516632,1878.888888888889,2998.6111111111113
GO:0006283,transcription-coupled nucleotide-excision repair,0.1,0.01949590218937863,0.0,0.0,0.0,0.0,0.7084652320825182,0.004235053706028816,0.004235053706028816,0.008294178578002763,0.002117526853014408,1640.3,2031.2
GO:1903338,regulation of cell wall organization or biogenesis,0.35,0.152388164441638,0.2,0.11796426389076684,0.15,0.10377737370416742,0.7363199144994657,0.07241623863868146,0.06969203946753952,0.14981069424739715,0.03760243846245802,1422.8947368421052,3080.5789473684213
GO:0048284,organelle fusion,0.20535714285714285,0.07966516079689945,0.05535714285714286,0.027743094392457323,0.0125,0.008431423425588572,0.7355341084275437,0.014076225935033899,0.00874340717479313,0.0706623630122409,0.009727599009316598,1468.8219178082193,2556.4931506849316
GO:0046580,negative regulation of Ras protein signal transduction,0.0,0.0,0.0,0.0,0.0,0.0,0.6520862968231389,0.0016838899264170638,0.0016838899264170638,0.003350866540468724,0.0008419449632085319,1957.6666666666667,2769.8888888888887
GO:0016311,dephosphorylation,0.19999999999999998,0.0753617833815367,0.05952380952380952,0.029566695042693315,0.02857142857142857,0.016617090792688714,0.6617058858750973,0.0120251454302091,0.008652556925122925,0.06529618352526124,0.007715029102758464,1895.1666666666667,2883.5
GO:0045014,carbon catabolite repression of transcription by glucose,0.1,0.023981246656813147,0.1,0.023981246656813147,0.0,0.0,0.7195980793170905,0.006568499527007478,0.006568499527007478,0.012482106167400388,0.003284249763503739,1577.7,2198.4
