Disease ID,Disease Name,Recall-at-100,Recall-at-25,AUROC,Mean Average Precision,Ranks,Nodes
C0013182,Drug Allergy,0.14166666666666666,0.09166666666666666,0.7420863922188148,0.012235439420348226,5402.914285714286,3624.6857142857143
C0917798,Cerebral Ischemia,0.23333333333333334,0.06666666666666667,0.8848218155922968,0.016100014159243968,2487.52,3806.48
C0020295,Hydronephrosis,0.13095238095238096,0.0738095238095238,0.8191436305534874,0.015031757371268545,3886.8985507246375,5024.420289855072
C3714796,Isolated somatotropin deficiency,0.03333333333333333,0.0,0.8108827263718569,0.0018918656772357767,4093.4137931034484,4849.6551724137935
C1866134,Wide anterior fontanel,0.355,0.205,0.8450567098963416,0.04648645727873278,3492.909090909091,4205.363636363636
C2364082,Sense of smell impaired,0.2,0.15,0.6455843432232902,0.016663886090271984,6920.95,6775.8
C1276035,Pena-Shokeir syndrome type I,0.5,0.4,0.7654246925040613,0.037697462690528996,4341.666666666667,3012.5833333333335
C0027022,Myeloproliferative disease,0.25,0.1,0.9215321944199435,0.015587266233985448,1587.0,4566.625
C1833225,Dystrophic toenail changes,0.2,0.2,0.7415738420124385,0.20053266514692053,5030.090909090909,5443.272727272727
C0206620,"Lymphangioma, Cystic",0.2333333333333333,0.1,0.7492322932144626,0.00925260195372558,5025.380952380952,3764.8571428571427
C0006413,Burkitt Lymphoma,0.2,0.05,0.8934476835948381,0.007303466599558117,2162.733333333333,6286.8
C0019158,Hepatitis,0.13333333333333333,0.0,0.8275977091556381,0.003216360284522376,3557.590909090909,3210.7727272727275
C0003126,Anosmia,0.2,0.15,0.5992454494799405,0.016713177116533192,7578.238095238095,6401.0
C0241074,Skin hyperelastic,0.27499999999999997,0.14999999999999997,0.8089028261711189,0.03309296717590826,4030.09375,3770.15625
C0020459,Hyperinsulinism,0.17083333333333334,0.061111111111111116,0.7769108863123694,0.011555322314080487,4783.481481481482,4843.950617283951
C0020541,"Hypertension, Portal",0.1,0.1,0.6581653896757216,0.007239481946351671,6935.909090909091,3923.1363636363635
C0014474,Ependymoma,0.3,0.2,0.8144559717773754,0.04826670308155189,4632.357142857143,5528.714285714285
C4020838,Relative short stature,0.5,0.5,0.8478787597474934,0.094765783340661,3281.230769230769,2328.5384615384614
C0221170,Muscular stiffness,0.0,0.0,0.6571791598978882,0.0006175374617783657,6639.833333333333,4025.0833333333335
C3275417,Ragged-red fibers,0.3833333333333333,0.1,0.7341254179049033,0.016841986066168883,4951.142857142857,3935.4285714285716
C0349204,Nonorganic psychosis,0.026785714285714284,0.0,0.6591550279329609,0.0020277056642136657,7379.38961038961,6257.558441558442
C0007787,Transient Ischemic Attack,0.2,0.0,0.8749315449946629,0.007233392477591087,2348.1,5307.0
C0018916,Hemangioma,0.2,0.0,0.7754148671032058,0.006792761584964481,4789.875,4930.458333333333
C1837485,Flat acetabular roof,0.1111111111111111,0.1111111111111111,0.7691020563908999,0.0085020464141558,4583.444444444444,4292.555555555556
C0007222,Cardiovascular Diseases,0.15333333333333332,0.05333333333333333,0.8784791608521724,0.01340214959181429,2643.6949152542375,2481.64406779661
C2673410,Small midface,0.02909090909090909,0.01,0.8227069322790201,0.005036098424542677,3778.201923076923,4794.615384615385
C0234182,Gowers sign,0.13333333333333333,0.1,0.7123840926330128,0.008595030242493631,5520.833333333333,3784.7083333333335
C0023493,Adult T-Cell Lymphoma/Leukemia,0.19999999999999998,0.0,0.9095392393694446,0.007301413675014294,2020.741935483871,3683.2258064516127
C0023434,Chronic Lymphocytic Leukemia,0.05833333333333333,0.03333333333333333,0.7188140876703841,0.005907104592911544,5685.621621621622,6926.783783783784
C0239946,"Fibrosis, Liver",0.06666666666666667,0.06666666666666667,0.6651355013550135,0.0052352236016745095,7185.46875,5650.84375
C0013336,Dwarfism,0.05833333333333333,0.05833333333333333,0.741622521685254,0.007185328924588019,5545.054054054054,4490.621621621622
C0014591,Epistaxis,0.41500000000000004,0.3,0.8770626103932324,0.07010298180813421,2809.186046511628,3359.3720930232557
C0870082,Hyperkeratosis,0.045,0.0,0.8843457444335983,0.004427921713478026,2511.681818181818,4010.6363636363635
C0338715,Drug-induced depressive state,0.0,0.0,0.7112983335654273,0.0007928558322805,5964.5,4239.642857142857
C0431904,Ulnar polydactyly of fingers,0.23500000000000001,0.16499999999999998,0.7985146662328002,0.0392993659669013,4268.733333333334,6184.644444444444
C1328931,Multiple lentigines,0.6,0.6,0.9908804009838956,0.07566501095475381,197.5,3591.4
C4020958,Rough bone trabeculation,0.5,0.5,0.8616843033509701,0.22444846683843078,2710.3636363636365,8140.0
C0042510,Ventricular Fibrillation,0.3,0.2,0.7877083236618542,0.10201077332687165,3816.0,4679.75
C0037293,Skin tag,0.3,0.2,0.9236552652341393,0.08779277268294934,1646.0,4974.9
C0271578,Female hypogonadism syndrome,0.2,0.1,0.7752704396675797,0.008961998065041622,4354.5,4022.0
C1398312,Narrow palate,0.25,0.2,0.8288549937317174,0.03026216478323015,3600.75,3837.25
C1857202,Frequent vomiting,0.7,0.3,0.9255488002970251,0.12529641296004676,1621.4,4321.6
C0024301,"Lymphoma, Follicular",0.1,0.0,0.8265309438692604,0.0021632274777464975,3394.277777777778,3045.3333333333335
C4023397,Abnormal hair quantity,0.3,0.15,0.8285095863701777,0.02695928927951678,4086.875,3830.5625
C0152031,Joint swelling,0.2833333333333333,0.15,0.7692493768674624,0.016847244659259904,5257.923076923077,3603.653846153846
C1859117,Recurrent pulmonary infections,0.23333333333333334,0.1,0.8332249473553823,0.012851499270905026,3477.655172413793,3601.0344827586205
C1865060,Molar tooth sign on MRI,0.55,0.25,0.9274796936644233,0.03094673107240147,1739.0,10016.083333333334
C0427063,Shoulder girdle weakness,0.0,0.0,0.8625980414906949,0.0019709527732827653,2961.6,6029.9
C0006157,Breech Presentation,0.2,0.2,0.7109528008539472,0.02735304322533099,5194.8,4604.4
