Disease ID,Disease Name,Recall-at-25,Ranks,Mean Average Precision,Nodes,AUROC,Recall-at-100
C0011991,Diarrhea,0.025757575757575757,5291.868421052632,0.004913458990678217,4744.596491228071,0.7543078619991832,0.06212121212121212
C0020550,Hyperthyroidism,0.35,3346.5714285714284,0.03307778229839025,3695.8571428571427,0.8819024741215242,0.4
C0423250,Corneal stromal opacities,0.19166666666666665,6308.3125,0.06732733876032442,5175.875,0.7052379016647309,0.225
C0270850,Idiopathic generalized epilepsy,0.0,5165.833333333333,0.0005050608313646737,1989.6666666666667,0.6638671059347594,0.0
C0566620,Nasal voice,0.025,6832.923076923077,0.0027003980616463266,7110.333333333333,0.6725948430771137,0.025
C0424585,Tires quickly,0.3,5274.5,0.13164805381931038,4993.166666666667,0.7152502437439063,0.35
C1846149,Progressive mental retardation,0.0,4976.777777777777,0.0026400751095430096,6321.944444444444,0.7717094156095597,0.075
C0021359,Infertility,0.0,7415.071428571428,0.0009445308705143208,7116.892857142857,0.6604672766965488,0.0
C0745730,Multiple lipomata,0.0,7389.0,0.0019317177095541688,3061.8571428571427,0.6419522704673517,0.0
C0029882,Otitis Media,0.2,3891.8,0.05400182378482203,5348.6,0.819366671309839,0.2
C4021727,EMG: neuropathic changes,0.05,4930.5,0.004695604074156855,5612.6875,0.7544403695278771,0.15
C4280625,Decreased size of eyeball,0.0,5184.021505376344,0.003146648817035596,7027.290322580645,0.7557875460719758,0.03222222222222222
C3278509,Spinal fusion,0.06666666666666667,4283.28,0.015790030894124573,6229.52,0.8035304043594031,0.2833333333333333
C3552713,Talipes foot deformities,0.0,4112.368421052632,0.0044631351393745865,7605.315789473684,0.7679694029157768,0.1
C0277799,Intermittent fever,0.0,4220.733333333334,0.001756077947779999,4349.2,0.8023500603472288,0.05
C0410916,Neonatal Death,0.0,5734.214285714285,0.0007133931251498144,4215.785714285715,0.7468121895743397,0.0
C0042164,Uveitis,0.1,3411.5384615384614,0.034315543015301195,5172.692307692308,0.8318928704047531,0.1
C0004238,Atrial Fibrillation,0.0,3872.7631578947367,0.0030375331685266295,5967.421052631579,0.8236504174605388,0.05833333333333333
C1561643,Chronic Kidney Diseases,0.0,8538.538461538461,0.00022975834562491507,7668.307692307692,0.5872238210174527,0.0
C0015934,Fetal Growth Retardation,0.010818713450292398,4797.41847826087,0.004597978065092002,6535.396739130435,0.7757479650638629,0.0324561403508772
C1854912,Short tubular bones,0.03333333333333333,4304.95652173913,0.007497476156522252,4698.608695652174,0.7950605244419677,0.15
C1854919,Severe psychomotor retardation,0.275,4142.377777777778,0.11635571706707029,6002.733333333334,0.8043335115284493,0.29500000000000004
C0038379,Strabismus,0.029629629629629627,5226.966666666666,0.01650830037760895,6585.074074074074,0.7548646452625407,0.07777777777777779
C0010606,Adenoid Cystic Carcinoma,0.052222222222222225,5199.161616161616,0.01769497761100471,8656.151515151516,0.7600055923198807,0.09222222222222222
C2229182,"Psychomotor retardation, mild",0.0,4834.0,0.00843039291183825,5768.0,0.6970802580884742,0.25
C0278124,Absent tendon reflex,0.0,5899.076086956522,0.001574422003158518,7019.858695652174,0.7235413981416776,0.0
C4020747,Biopsy shows villous atrophy,0.2,5119.3125,0.03408518712514949,6639.0625,0.7375609303189267,0.3
C0029172,Oral Submucous Fibrosis,0.3,2859.375,0.08684029092483504,3583.5625,0.8232208346873404,0.4
C0240671,Partial thromboplastin time increased (finding),0.7,1124.7272727272727,0.25014148934963526,4039.909090909091,0.9426227606052169,0.7
C1853246,Everted lower lip vermilion,0.04,5202.622641509434,0.005402262603700905,6340.11320754717,0.7574386935763888,0.056666666666666664
C1835047,"MELANOMA, CUTANEOUS MALIGNANT, 1",0.25,1574.6923076923076,0.08370629650417347,6555.538461538462,0.9154706646862236,0.4
C1856694,Areflexia of lower limbs,0.0,4125.3,0.003617424148859007,6246.9,0.8085882025339954,0.1
C1849134,Decreased lower limb vibratory sense,0.2,4065.0,0.06107916454616965,9835.916666666666,0.8133696913436992,0.3
C0005283,beta Thalassemia,0.2,6842.9,0.018928111276331292,4705.3,0.655248990578735,0.2
C0234162,Cerebellar Dysmetria,0.0,5755.607142857143,0.001958821521048883,7826.714285714285,0.7292094166162815,0.03333333333333333
C0751401,Ophthalmoparesis,0.2,5735.818181818182,0.011278918848840035,6072.272727272727,0.72437343358396,0.2
C1853242,Midface retrusion,0.019090909090909092,4578.682692307692,0.004073909177127788,5650.913461538462,0.7852045698207075,0.019090909090909092
C3665596,Warts,0.3,6440.8,0.08769578444819866,4763.7,0.6842066180906855,0.3
C1145628,Autonomic nervous system disorders,0.05,6331.235294117647,0.0025948774284400974,5620.941176470588,0.6919777158774372,0.05
C0040433,Tooth Crowding,0.095,4645.955555555555,0.023237540418931453,5822.933333333333,0.7878439940498327,0.095
C0162323,Polyarthritis,0.2,2409.090909090909,0.02109710259657856,4581.818181818182,0.860099322380024,0.55
C0033578,Prostatic Neoplasms,0.021099290780141843,5415.7468354430375,0.012977295493938518,6262.0801687763715,0.7442428668874758,0.06338652482269505
C4025819,Abnormality of the hypothalamus-pituitary axis,0.0,5412.833333333333,0.0007630938160508535,6308.416666666667,0.7624019494082154,0.0
C1864897,Cognitive delay,0.001639344262295082,5424.990115321252,0.00951712341997247,6856.8896210873145,0.7425512728719174,0.011530054644808743
C3806283,Frequent fractures,0.07666666666666666,3750.4423076923076,0.03156572576511786,5964.038461538462,0.8264188173293034,0.15666666666666668
C0004352,Autistic Disorder,0.02621082621082621,5615.696629213483,0.012498030687054127,6908.913857677902,0.7365146819327186,0.041025641025641026
C0266483,Pachygyria,0.075,4988.90243902439,0.010598936585277371,7486.707317073171,0.7681168665179402,0.125
C0021831,Intestinal Diseases,0.0,10360.3,0.0001123462637736832,6573.8,0.5154661901888894,0.0
C0027404,Narcolepsy,0.0,7606.8125,0.002216769114762359,4297.8125,0.5308284202219025,0.1
C0282160,Aplasia Cutis Congenita,0.2,1227.0714285714287,0.03635332660300111,3590.4285714285716,0.9487757044051431,0.55
C0158465,Acquired cubitus valgus,0.0,6450.722222222223,0.008653628765895106,5960.0,0.6891916987789591,0.35
C1836926,Fundus with peripheral 'bony spicules',0.0,5634.8,0.00035972759297091267,8987.1,0.7170162899707615,0.0
C1390474,Increased susceptibility to fractures,0.1,4135.666666666667,0.030837469335733843,3595.3809523809523,0.8060356302625061,0.3333333333333333
C0040038,Thromboembolism,0.4,2862.2,0.0588755025016944,4620.666666666667,0.8891653514065545,0.45
C0233514,Abnormal behavior,0.1,4614.607843137255,0.031347791081525744,5346.490196078431,0.7841459747667318,0.22000000000000003
C1868577,Patella aplasia-hypoplasia,0.3,6010.0,0.07516740092921936,6807.416666666667,0.6824750522162913,0.3
C0524620,Metabolic Syndrome X,0.0,3888.75,0.0013632270845434634,7092.05,0.8136729813808795,0.0
C3665349,Secondary hypothyroidism,0.0,2211.785714285714,0.0021475093341583795,4372.428571428572,0.9047764935245789,0.0
C0239138,Hip joint varus deformity - observation,0.0,4652.166666666667,0.0032707275932289206,5452.125,0.7802922645861391,0.08333333333333333
C0746926,"Multiple, subcutaneous nodules",0.03333333333333333,3528.3207547169814,0.006429602170448462,4320.773584905661,0.8385432167658731,0.11333333333333333
